"x"	"i"	"j"	"k"	"y"
77.3676990285072	0	0	3	194.81013801857
64.3618535358378	1	0	3	70.7435288340938
74.5542200072918	0	1	1	308.515815898189
41.0717415326871	0	1	2	178.4546106562
69.0970137548391	1	1	2	425.056777044773
0.725477254214063	0	1	2	140.810877438429
107.791002427828	1	1	2	480.582321905887
-28.870278919217	0	0	2	-238.982748438267
-16.2952367973862	1	1	2	145.723913803177
5.15832954079593	0	0	2	-22.7899978757716
12.6304473533677	0	1	1	72.2099048953815
60.8319893866121	0	1	2	261.256194847531
-16.5591418087864	1	1	1	54.759427888511
36.9193963811303	1	0	3	105.690019066934
50.3435700697877	0	1	1	265.83656075142
68.5909420132246	1	1	2	516.598041537242
-37.5398430243026	0	0	1	19.6290419230852
101.792374554791	1	0	1	412.395972107433
-18.1537201387565	0	1	1	111.077472074564
74.2600125796019	0	0	1	360.450533853166
23.1106516325538	0	1	0	80.3860745428837
121.582760165967	0	1	2	480.828962934517
59.5037666496891	0	0	2	237.556707411852
32.8636715578773	0	1	1	195.403091669933
34.1700468971897	0	0	1	19.0748047507258
72.6329484697356	1	0	2	393.541092289209
-55.2286615459137	0	1	3	-125.635168798664
67.5613928198941	1	1	2	402.092034843371
-4.63309329914625	1	0	2	25.0310606158779
8.15671539761504	1	0	3	-44.9079156189311
18.5794822901616	0	1	2	-81.4581247461434
82.6835009809681	0	0	0	375.729254639738
55.9144814918049	1	0	1	222.532793971457
65.7478106365641	0	0	2	242.366802784375
54.8802334162702	0	0	1	258.486279934399
89.3903118367914	0	1	2	275.06486713155
15.391665454652	1	1	1	188.002085874968
-19.4259552848233	1	0	3	-300.798650427888
108.901626911125	0	0	2	660.61663598214
21.866881444176	1	1	2	221.660270055439
40.8995877921887	0	1	1	317.13522460401
16.611196462547	1	1	2	-25.5058251322025
86.6665269575306	0	1	2	444.982934377046
24.5611573064395	0	1	1	157.85041669524
34.172505729049	0	1	2	157.292289484032
73.8735559214203	1	1	3	506.203224266574
24.8945598457879	0	0	3	292.907762919575
69.5212333447024	1	1	2	454.94231859256
7.20938699013797	1	0	1	121.996194254636
14.797105522789	1	1	1	144.965348726949
95.5261662565684	1	0	1	571.865412410845
53.4630269807677	0	0	0	42.9294306651128
67.1031198623556	1	1	2	594.157191222219
10.2982594361517	1	0	1	142.212059177945
53.6719737341601	1	0	0	314.908328267356
90.1349625735252	1	1	2	453.307428253592
58.9219923751891	0	0	0	219.658331435249
21.8043158144878	0	0	3	61.1906481600894
48.1666547056498	1	1	1	311.664898041626
23.5566543109229	0	0	1	136.068557503832
43.3903981873936	1	1	2	210.196152404047
96.0076718360723	1	1	1	359.360064603559
75.0973430681887	0	1	2	380.406839168744
46.8649375191199	0	0	1	293.251477430104
48.2065289776214	1	1	2	525.332268926386
30.5894449804562	1	1	2	163.324713664352
20.4685035815303	0	0	0	-29.6079754041081
59.2189062791651	0	0	1	509.923780966357
96.4233661846082	0	1	1	610.793496544403
33.332509576783	0	0	1	357.386916226908
10.9072297288971	0	0	2	-27.6773575593307
80.8818163603111	1	0	3	288.377400860879
60.4797616309007	1	1	1	278.210968396007
82.3898354593088	0	1	1	574.161925604938
76.9116193818512	0	0	1	348.358370832284
85.1953534950407	0	0	3	300.424422973036
74.3918252922818	0	1	3	455.641486669211
-2.42867296734016	0	0	2	-62.1597564348592
32.0892911247253	1	0	0	109.44966017132
73.4196068607709	1	0	1	165.019581753359
84.0468701483528	0	0	3	349.110993993823
-1.04277393235679	1	1	1	34.5921565091491
12.4649841172858	0	1	2	22.515748177666
73.0725279940598	0	0	2	357.89595978478
-6.35845306699019	1	1	1	98.438492614686
4.56410892110458	1	0	2	68.7825243227824
60.5233039445965	0	0	3	231.868092854088
17.0935084783768	1	1	2	157.641473357962
26.9661012230747	1	1	2	154.267998889257
93.7597239369012	0	1	2	360.852059674422
43.274936024417	0	0	3	141.906305306561
-68.5182539576433	1	1	3	-198.650090504604
43.9533315754137	0	1	1	157.178881236264
-6.32584980954709	0	1	1	111.334206400264
18.0011486877103	0	1	1	219.50719724166
109.844252922982	1	1	2	501.586989678482
114.457007273278	1	1	2	580.947987484772
9.4507539198929	0	1	2	97.8416316747475
52.0412681637882	0	1	0	352.230444241928
-11.5431370317577	1	0	2	-70.6255283879557
-27.2903166333497	1	0	1	21.4344559599474
-5.6695876650652	0	0	2	-185.153906865122
34.1346236520916	0	0	1	317.46279598745
25.6579283959076	1	0	2	145.848264541978
44.8619112740622	1	1	3	228.008806882627
30.3947350114755	0	1	2	94.9717099602463
54.9967203675783	1	1	2	544.695078371182
46.5338994585515	1	1	0	260.841235342343
14.9373596870974	1	1	3	193.920029029219
149.066994535208	0	1	1	668.946680574876
52.5718656929874	1	0	1	305.1420950317
22.03720273285	1	1	2	186.0250280795
-56.4720227863151	0	0	1	-157.4620034779
83.9955992771917	1	0	0	364.348382779348
-8.1284325123324	0	0	2	-180.772534007346
102.047261203856	0	1	2	525.841172865921
44.9371652181709	0	1	1	257.539285196619
79.8520901525895	1	0	1	318.283024807546
91.2246366354602	0	0	1	361.837488352358
6.50436468133827	0	0	1	132.301265568705
115.92725913002	0	1	1	601.986646091755
11.400238262208	0	0	1	171.094714826171
110.222319561468	1	1	1	506.454747188257
3.5389224938822	1	0	2	48.5827975711176
42.3702924087046	1	1	1	334.418993301799
69.0449645397348	1	0	1	202.452621909627
25.7493330626817	1	1	1	228.580185625665
2.38218179456336	0	1	1	-72.3667818340826
-23.1948447610861	1	0	1	-27.188515188541
49.7936729661057	0	1	2	284.260747663863
198.078445779526	0	0	1	941.035532643426
45.9327452233223	0	1	1	313.194200813953
18.2926879518765	1	1	1	297.520364048629
23.9820872442965	0	0	3	50.8995956621419
7.10920778438815	1	0	2	301.5952799863
37.2540655884618	1	0	2	282.991046497129
59.0253944774356	1	0	1	398.846623781194
39.8682094321242	0	1	1	303.093367285188
78.1466372731558	0	0	1	448.334209645892
-18.2143130312907	1	0	3	-130.827709345912
21.8821104857853	0	1	1	250.816752612681
40.1988733405619	0	1	2	154.760634701704
30.5781481681601	1	1	0	134.457354991774
-40.1801142899928	0	1	1	-172.114773496634
-16.8690430032845	0	1	3	-40.7954601490913
54.7205469070958	0	1	0	354.062027001484
47.8016321729876	0	1	1	110.051997512086
65.1686400371007	0	1	1	389.292841593173
11.2072229702481	0	0	3	89.1825784991317
105.656699502222	0	1	2	584.122655958489
41.0163041548292	1	0	1	204.690326058178
22.7615245643749	0	1	1	130.096249794214
39.5624578577893	0	0	1	130.055553186732
41.9925905291108	1	0	2	231.348155032334
-14.8140524152641	0	0	2	-128.390092403252
41.5429888475364	0	1	1	270.618718014527
100.369383311928	1	0	2	345.706807014489
92.6337447923763	1	1	2	554.422179032172
105.981894115096	1	1	2	619.472554878655
38.4906551161517	1	1	1	301.139191899628
28.3968278596756	1	0	2	57.575041306356
30.3713643683199	1	1	2	96.0423707990801
94.3835889389501	0	1	0	587.409518354425
14.6952760172421	1	1	3	85.2789653384296
100.093003860709	0	0	0	516.532949376369
29.1075195861709	0	1	1	246.415524427775
88.9694406690321	0	0	3	361.912196686618
-0.962035799975794	1	1	3	33.1897207104333
20.5044481390907	0	0	0	-96.7590393870148
49.9340675907175	1	1	2	384.608537579262
2.860289964033	1	1	0	170.298382504271
110.533046730785	1	1	3	664.887283181753
5.30525807008036	1	0	3	187.469842460649
39.2331617191575	0	0	2	133.809220785698
47.1897266586956	0	0	3	338.823873832517
3.61045896506406	1	0	1	56.7146426613766
35.998057484337	0	1	1	117.137382490068
86.3710952398888	0	1	0	611.146240017131
40.5062202169041	1	0	0	266.544936592116
64.5002872538556	1	1	2	213.125377036368
144.531814945456	1	0	1	633.984523094357
-7.28040284515058	0	0	1	-70.6673278914459
20.4337485088517	1	0	2	-6.0487483442179
101.324258657942	0	0	2	388.848083298643
56.167716977821	1	1	1	552.663910707297
51.6182248760472	0	1	1	390.73843818811
103.765310967946	0	1	0	589.064260854974
32.8839572184581	1	0	1	190.280566977633
17.7410530945347	1	0	3	243.870799963532
62.7800267260072	1	0	1	275.314502426027
60.1743890193916	0	1	1	478.714906885582
23.5851908308076	1	0	2	219.039302970422
-22.6322107974702	0	0	2	191.054213239305
36.1531293215985	0	0	1	207.531475795603
80.9673394422428	0	0	0	494.128852915161
84.9622231894391	1	0	2	277.319286579588
52.84907024782	1	0	2	304.345283294346
84.7883518421702	0	0	1	273.096132754417
44.0185835722304	0	1	1	200.831431404631
38.513395126824	0	1	1	215.457076097315
98.3860219954647	1	1	1	494.550461805518
-48.6405252794602	0	0	1	-261.529466053918
52.7796382481123	1	1	1	165.849264370636
54.6136922924533	1	1	2	214.853072962055
48.5554703231063	0	1	2	175.678710326746
55.3394649639256	0	0	2	44.7819281431378
-13.4588512855463	0	1	1	-86.9188571434107
109.600739677274	1	1	1	412.874534711123
-22.4714114723993	0	0	1	-115.14594812776
-63.8645082396937	1	0	1	-12.3770374024159
66.7844781113175	0	1	1	365.363579272414
20.7259786355751	0	0	2	122.840733581839
-9.59706346277062	1	1	2	110.239649132189
75.5131531839139	0	0	0	413.512814734806
43.8656398997897	0	1	1	263.348068598849
8.59766883737386	1	0	1	32.5784708534423
89.8901906344257	1	1	0	436.813152754001
72.5269334534842	1	0	2	385.785216252121
-7.80301102116702	0	1	2	122.654688805967
80.6423474062758	1	1	3	585.718521026891
97.1508930939265	1	0	2	391.016938405839
46.5059571520122	1	0	1	396.655051408844
4.25275371683028	1	1	2	189.067412376357
115.26451359245	0	1	2	545.397727099865
8.50548124169428	0	0	3	1.12173716433809
106.215379719042	0	0	1	528.927264497941
7.70358170343345	0	1	2	-34.300290736097
-18.4006738645043	0	1	2	31.4537963472863
79.9087904991651	0	0	0	321.064958264259
-2.42125553750309	1	0	3	-2.83404822805721
-10.9950028698794	1	0	1	-33.2636349866163
52.6683843032704	1	1	1	330.885241294844
121.682398052757	1	0	2	673.770296558451
59.5870292145202	0	0	2	295.389053782361
126.324407865137	1	1	1	632.371980158635
27.6933354804302	0	1	2	199.23145257706
38.843752072346	0	0	1	115.761592419758
117.276934704667	0	1	0	566.555381882562
89.7303186647608	1	0	1	527.329775391542
43.1778284212776	0	0	1	201.277593595273
48.1717978356058	0	1	1	223.563622847016
26.3147352218903	1	1	2	205.960332008473
48.1932250373923	1	0	2	338.674581245844
62.62162234385	0	0	1	134.67044635988
141.853422604236	0	1	0	570.608856156513
41.307910629927	1	0	2	229.324647929297
46.3053837809245	0	1	1	343.746272430895
-5.22540050185015	0	1	2	7.32335297508893
11.78006084839	0	0	1	-43.2137166231057
35.4051748020319	1	0	2	242.183460185651
91.8889869137057	1	0	1	486.919467339804
49.6297724659975	0	0	2	302.070366457179
62.5441588388574	0	0	1	224.86820093146
51.4087266958401	1	0	2	285.791758480858
52.1015830720977	0	0	2	149.047514444846
54.6420595734575	0	0	2	179.719578971662
45.5361096844647	0	0	1	109.751019538397
39.5402195677452	1	0	0	357.281312229853
56.9214648102852	1	1	1	369.747836233421
61.5090798670876	0	1	2	406.429541193958
11.6835420015188	0	1	1	114.268065882977
-3.55289237580963	1	0	2	-52.4427674508658
-3.67947028098382	1	0	1	-8.149827394707
-10.4505690351746	1	1	2	81.4047032445807
14.7428253208997	0	0	1	19.6879581083376
33.8134242229339	1	0	3	394.278735317645
63.4274480011859	1	0	0	385.733694203123
11.6870338478576	1	1	2	265.289922645088
58.6509232107897	0	1	3	349.472699584274
54.1026611995251	0	0	1	338.265821955613
41.5451257179366	1	0	2	324.851472950062
-17.8798182024108	1	1	3	25.1707079371246
-13.185269444447	1	0	2	-138.032986940922
66.3658354069085	0	1	1	316.341792710763
67.5135911913461	0	0	2	246.784053366638
1.25934438458529	1	1	1	311.744555908495
48.0176918229658	0	1	2	209.423159365995
90.8626542368439	0	0	2	331.613415390364
116.785882876805	1	0	1	587.539513929207
61.1586399112685	1	0	2	217.520968226642
-30.1636998208457	1	0	1	-77.5722730801659
64.1383323788034	1	0	1	312.467119293365
12.9669321143671	1	1	2	147.386447497115
101.057187895136	1	1	3	612.488233202404
91.4104865512343	0	1	3	485.808104147759
60.0860630979323	0	1	0	483.350348758865
-9.28084338414391	1	1	2	253.158100940145
108.562131594301	1	1	2	569.404915484463
75.9304796536071	1	1	2	307.114927475451
79.8368457475721	0	1	0	503.513725964278
4.15774900038338	0	0	2	89.1426436124417
154.071038590778	0	1	1	887.469995247743
23.8209524727161	1	0	1	147.075614608936
84.4547814015459	0	1	2	493.963537464642
55.0281833139681	1	0	2	407.355395041149
30.1235910049616	0	0	3	68.8359876728592
-73.781263719702	1	1	0	-261.899027622578
101.69452818502	1	1	2	661.279133806005
-40.9768101503073	1	0	3	-12.6624177081004
-10.6208197600463	0	1	3	103.506628194387
85.9246174553771	1	1	2	407.706563598919
104.3970600926	0	1	1	593.40959243881
-41.225655627888	0	0	2	-289.018477212715
29.8143103836604	0	1	1	168.307160523012
57.2237010913856	0	1	1	485.692268611368
33.3584849861052	1	1	1	100.339908845417
26.2893435355028	1	1	2	217.790427347675
-5.47587895188795	1	0	1	291.208585101406
44.0897189558543	1	0	1	284.917067416295
89.847429678675	1	1	2	390.002675306109
-3.93818252172964	1	1	3	90.4034164965151
-20.7473713054465	0	1	1	-88.454506462268
49.1494779637227	0	1	2	368.902828819557
0.370606105684331	0	1	1	57.0621926168501
-50.9497293956922	0	0	1	-303.347897613734
18.5590033012832	1	0	2	20.9084034195252
-23.9445014953885	0	1	1	-40.5819288584439
63.1413489281103	1	0	1	409.783552443837
21.5324911842943	0	1	1	222.350527035196
32.7230171148397	1	0	2	166.251050530648
54.5003112523711	0	1	0	431.320674938816
99.2821902697634	1	1	2	445.393919962919
45.7277096085653	0	0	2	243.234932984536
74.6104615414544	1	1	2	428.132716360667
-9.16906792005447	1	0	1	113.564274462592
26.7905253055513	0	1	2	217.521991542537
27.9187298972892	0	0	1	92.0499316562305
-65.4278464069989	1	0	1	-200.567613688129
82.8056713897051	1	1	2	484.987494420075
-5.07009629741751	0	0	1	71.1143855313269
-131.153307378766	1	0	3	-479.273098031784
77.117298713075	0	0	2	195.156412765345
60.0611077008686	0	1	2	299.565657700397
-13.0930356172485	1	1	3	35.063116568149
28.9046139305549	0	0	1	-109.868731663636
82.5777572240037	0	0	1	370.809761205017
49.1034772790804	0	1	0	155.541244086189
50.2154297260308	1	1	2	319.991225466769
117.042180538465	1	1	3	644.899188787274
44.9933277041317	1	0	0	258.41678107019
41.3300364001089	1	0	1	197.307345809423
73.2541285494599	0	1	1	461.966304370591
34.0869314528794	0	0	2	15.1191384239744
13.3972194321017	0	1	1	326.268353522716
12.9522945276865	1	1	2	64.5378651489991
-30.5171367459324	1	0	1	-129.818415191656
14.8171825510191	1	1	2	201.111038150979
-30.6369444960902	0	0	1	-336.677151354741
62.9291059869463	1	1	0	594.859643412868
27.0035992885587	0	1	0	164.909722347691
64.1439262639966	0	1	1	347.692457058242
30.0514102397313	0	0	2	219.711159011119
29.2976811314469	1	1	2	-29.6354007209379
80.1356985109654	0	1	1	587.87612772785
85.8154498353956	1	1	3	509.611068962013
9.09456559064809	0	1	3	134.781483014053
35.8100822104228	0	1	1	236.707277509081
100.418600036449	0	0	1	539.200619687357
10.4199778003196	0	1	1	165.905615883344
-7.67793936856075	0	0	1	238.11708816572
93.2746298875981	1	1	1	618.885355974667
-26.1942627281959	1	1	2	50.1729960778322
25.6271569955127	1	1	1	194.919087718202
58.7364036466053	0	0	2	331.337204262954
107.204252558276	0	1	1	455.957444461687
38.1091789952616	1	1	0	264.271153399219
24.0411368356001	0	0	2	153.495018044737
89.8981681912748	0	0	2	393.766934117065
38.6042774220518	1	1	2	204.630440352343
49.6571415018623	1	0	2	238.418953139814
20.4648193703533	0	0	3	222.547822584524
54.4119511760121	0	1	2	315.907746208179
77.6468633204396	1	1	2	453.691013911051
41.9284669079478	0	0	1	241.230708682445
143.56885824656	0	1	0	725.526868294404
70.0534631799835	0	1	2	190.350659878946
100.036159893815	0	0	1	247.418384076815
62.7426303234206	1	0	1	265.669487180054
7.71341505465715	0	0	1	87.5619484202787
45.4824005066384	1	0	2	65.0185719827365
22.0101558869573	1	0	1	299.967240934485
41.8617433885818	0	1	2	203.999059650174
79.8855662592456	1	1	1	629.520212558707
37.0882018571841	0	0	3	81.7664392488454
62.8541263925914	1	1	1	389.77196545668
111.620574272313	1	1	2	487.353991094069
42.4166449493977	1	1	2	163.610773010198
29.548901814718	0	0	2	231.761470866857
-17.7295489402573	0	0	2	-183.455945458122
-6.44857021908999	1	0	2	137.600200329199
7.40011907014416	0	0	3	110.714170507431
39.5890931866339	0	0	2	121.919171233674
104.387598680339	0	1	2	568.849121436778
40.1602328126975	0	0	3	123.609931155312
15.1811760903474	0	1	0	77.9981260443722
44.0606517469027	1	0	0	364.807568164081
29.857690563209	0	0	1	124.515359440414
-14.043439295218	0	0	2	-11.5759014576611
28.104391617738	0	0	3	-112.568996481857
138.934933849583	0	0	1	719.382872679778
28.6917332256563	1	1	1	250.554102701408
29.5490264917042	0	1	2	114.110041060689
10.8285112195844	1	0	2	-12.5638761588802
38.6157783840894	0	0	2	131.090831053004
38.343629413011	1	1	2	113.538759637923
13.7492652350311	0	0	2	50.4800369310085
116.955374011603	1	0	2	612.200322792948
100.758957899801	0	1	1	694.671264766219
108.452445419143	1	1	1	632.010510632109
94.7901424770582	1	1	1	502.330085464794
60.4363737314866	0	0	2	324.179646086275
-25.8564841904508	0	0	1	-91.5116300128149
52.8548406549012	1	0	2	274.066653392595
71.2214896478107	1	0	0	139.794305241375
110.489832433417	1	0	2	392.029127292975
52.0593881015226	1	0	1	362.573645061574
17.9523431265079	1	1	1	265.271692863205
33.8778743960618	0	1	2	159.621461021685
39.2527078238903	1	0	1	252.304829193713
81.9955884465735	0	1	3	476.451823452019
73.8512895260446	0	1	2	310.803213732955
2.30378518837855	0	0	2	92.5730757805891
14.4956612734993	0	1	1	6.63761234628214
14.7309354284275	0	1	0	208.670398130395
24.3829389746195	1	1	2	168.928318333106
72.8288173188319	0	0	3	444.300348698821
25.7793363714246	1	0	2	162.072215262076
23.982725356625	0	1	3	212.085032620309
-17.0951953564586	0	1	1	-28.7340222617841
5.81963394912093	0	1	0	70.5299701226634
51.6974663495786	0	0	1	250.84889786289
-17.5998524000191	0	0	2	-76.3024972573186
32.034216434567	0	0	1	119.653329184215
118.615863205558	0	0	2	604.485661072767
-36.159591424875	0	0	1	10.3449767091864
-66.9554566289368	0	1	2	-207.365620316564
102.944407939201	1	0	1	623.991311891163
15.5000721589204	0	0	3	63.7017550893811
112.775168566746	1	1	1	810.930828799844
18.8403475409406	0	1	0	28.635365301359
4.38355744413202	0	0	2	-123.16168291759
100.097099100173	0	0	2	355.448253695779
16.568380137801	0	0	1	77.577404569199
36.8890787229506	1	1	1	47.4063461542096
60.9506552548823	0	1	2	413.586213040469
12.3759608440227	1	0	0	151.267806126223
-10.0112398215143	0	1	3	-5.12150895513163
43.6900386084223	1	1	1	252.529369059326
59.5039162035838	0	1	1	225.371250219686
68.1913354854803	1	0	2	400.751777368481
95.5558806280787	0	0	2	324.340771456434
87.2000444229019	1	1	2	479.872570469508
-39.0708869945812	1	0	1	-395.87502279259
76.7397506449834	0	0	2	321.766213112102
38.5215300452879	0	1	1	159.931288064383
31.8082057150878	0	0	3	189.498885771407
-6.80626875973223	0	0	3	16.0607687222067
77.5542893169917	0	1	2	442.398783978115
29.4365203951176	0	1	2	206.08426281687
75.899222183568	0	0	2	278.85632591391
67.9417096288287	1	0	2	413.003615906037
30.8774535625111	1	0	2	115.646480252793
-28.3238327070223	0	0	1	-190.987003534227
32.2507812658895	1	0	2	139.579834229029
27.8353915630299	0	1	1	255.929390243399
62.4361322927332	0	1	0	416.068484213682
